0.93;-0.01
6.31;-0.12
11.43;-0.10
16.56;-0.09
21.68;-0.10
26.81;-0.11
31.93;-0.10
37.06;-0.09
42.19;-0.05
47.31;-0.10
52.44;-0.10
57.56;-0.09
62.69;-0.09
67.81;-0.08
72.94;-0.09
78.06;-0.08
83.19;-0.09
88.31;-0.06
93.44;-0.08
98.56;-0.08
103.69;-0.08
108.81;-0.06
113.94;-0.05
119.06;-0.06
124.19;-0.06
129.32;-0.06
134.44;-0.05
139.57;-0.04
144.69;-0.04
149.82;-0.02
154.94;-0.01
160.07;-0.01
165.19;0.00
170.32;0.00
175.44;0.02
180.57;0.04
185.69;0.05
190.82;0.06
195.95;0.08
201.07;0.09
206.20;0.12
211.32;0.14
216.45;0.14
221.57;0.18
226.70;0.18
231.82;0.19
236.95;0.27
242.08;0.33
247.20;0.39
252.33;0.44
257.46;0.51
262.58;0.54
267.71;0.59
272.84;0.63
277.96;0.69
283.09;0.76
288.22;0.84
293.34;0.93
298.47;1.01
303.60;1.11
308.72;1.20
313.85;1.30
318.98;1.41
324.11;1.54
329.23;1.66
334.36;1.80
339.49;1.95
344.62;2.08
349.75;2.24
354.87;2.40
360.00;2.59
365.13;2.76
370.26;2.96
375.39;3.16
380.52;3.38
385.65;3.61
390.78;3.84
395.91;4.09
401.04;4.35
406.17;4.64
411.30;4.91
416.43;5.24
421.56;5.51
426.69;5.87
431.83;6.19
436.96;6.56
442.09;6.93
447.22;7.32
452.36;7.72
457.49;8.13
462.62;8.59
467.76;9.02
472.89;9.53
478.02;9.98
483.16;10.51
488.30;11.02
493.43;11.59
498.57;12.14
503.70;12.75
508.84;13.36
513.98;13.99
519.12;14.66
524.25;15.31
529.39;16.08
534.53;16.82
539.67;17.59
544.81;18.31
549.96;19.18
554.86;19.95
559.77;20.84
564.87;21.66
569.59;22.62
574.44;23.45
578.89;24.29
582.27;24.90
